"BehaviorSpace results (NetLogo 6.2.0)"
"firefightersRTM.nlogo"
"experiment"
"09/07/2022 19:11:50:871 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","29","0","29"
"[run number]","nb-firefighters","propforest","communication?","nb-groups","[step]","count patches with [state = ""burned""]"
"4776","12","80","true","12","1205","717"
"4778","12","80","true","12","1338","717"
"4786","12","80","true","12","478","717"
"4785","12","80","true","12","687","712"
"4784","12","80","true","12","841","704"
"4787","12","80","true","12","588","713"
"4789","12","80","true","12","619","716"
"4792","12","80","true","12","568","718"
"4795","12","80","true","12","390","713"
"4788","12","80","true","12","1177","719"
"4791","12","80","true","12","873","716"
"4797","12","80","true","12","402","719"
"4790","12","80","true","12","1099","718"
"4800","12","80","true","12","592","719"
"4794","12","80","true","12","1561","714"
"4799","12","80","true","12","760","710"
"4801","12","90","true","1","472","810"
"4796","12","80","true","12","1260","717"
"4802","12","90","true","1","796","809"
"4803","12","90","true","1","624","810"
"4805","12","90","true","1","570","809"
"4804","12","90","true","1","616","810"
"4793","12","80","true","12","2607","717"
"4806","12","90","true","1","876","810"
"4798","12","80","true","12","2223","708"
"4809","12","90","true","1","718","810"
"4811","12","90","true","1","757","809"
"4810","12","90","true","1","850","810"
"4808","12","90","true","1","815","810"
"4813","12","90","true","1","763","810"
"4812","12","90","true","1","908","810"
"4815","12","90","true","1","582","810"
"4817","12","90","true","1","480","810"
"4814","12","90","true","1","872","810"
"4819","12","90","true","1","815","810"
"4820","12","90","true","1","866","810"
"4822","12","90","true","1","674","810"
"4823","12","90","true","1","591","810"
"4821","12","90","true","1","899","810"
"4818","12","90","true","1","1106","810"
"4807","12","90","true","1","3191","810"
"4824","12","90","true","1","676","810"
"4816","12","90","true","1","2029","810"
"4825","12","90","true","1","892","810"
"4828","12","90","true","1","572","810"
"4831","12","90","true","1","533","805"
"4827","12","90","true","1","1110","808"
"4829","12","90","true","1","540","810"
"4830","12","90","true","1","801","810"
"4826","12","90","true","1","1343","810"
"4834","12","90","true","1","701","810"
"4835","12","90","true","1","545","810"
"4833","12","90","true","1","985","810"
"4836","12","90","true","1","575","810"
"4832","12","90","true","1","1439","810"
"4838","12","90","true","1","936","809"
"4840","12","90","true","1","781","810"
"4844","12","90","true","1","593","810"
"4841","12","90","true","1","856","810"
"4842","12","90","true","1","895","810"
"4843","12","90","true","1","1004","810"
"4839","12","90","true","1","1349","809"
"4845","12","90","true","1","575","810"
"4847","12","90","true","1","723","810"
"4837","12","90","true","1","1790","810"
"4846","12","90","true","1","971","810"
"4849","12","90","true","1","787","810"
"4848","12","90","true","1","899","810"
"4851","12","90","true","1","618","810"
"4850","12","90","true","1","1273","810"
"4852","12","90","true","1","1127","810"
"4853","12","90","true","1","727","809"
"4856","12","90","true","1","760","809"
"4855","12","90","true","1","830","810"
"4858","12","90","true","1","670","810"
"4854","12","90","true","1","828","807"
"4861","12","90","true","1","870","810"
"4862","12","90","true","1","648","810"
"4859","12","90","true","1","1093","809"
"4864","12","90","true","1","628","810"
"4860","12","90","true","1","996","810"
"4857","12","90","true","1","1778","810"
"4863","12","90","true","1","1153","810"
"4868","12","90","true","1","524","810"
"4866","12","90","true","1","704","810"
"4869","12","90","true","1","518","810"
"4871","12","90","true","1","535","809"
"4870","12","90","true","1","669","810"
"4867","12","90","true","1","1004","810"
"4865","12","90","true","1","1263","810"
"4872","12","90","true","1","772","810"
"4873","12","90","true","1","859","810"
"4876","12","90","true","1","758","806"
"4875","12","90","true","1","945","810"
"4878","12","90","true","1","926","810"
"4874","12","90","true","1","1482","807"
"4877","12","90","true","1","1047","810"
"4881","12","90","true","1","735","810"
"4882","12","90","true","1","625","809"
"4883","12","90","true","1","538","810"
"4880","12","90","true","1","1157","810"
"4879","12","90","true","1","1039","809"
"4885","12","90","true","1","736","807"
"4888","12","90","true","1","444","810"
"4886","12","90","true","1","745","809"
"4884","12","90","true","1","1029","810"
"4887","12","90","true","1","677","810"
"4889","12","90","true","1","653","809"
"4890","12","90","true","1","758","810"
"4892","12","90","true","1","699","810"
"4891","12","90","true","1","768","809"
"4893","12","90","true","1","767","810"
"4894","12","90","true","1","862","810"
"4895","12","90","true","1","1293","810"
"4896","12","90","true","1","1241","810"
"4901","12","90","true","2","489","810"
"4900","12","90","true","1","630","810"
"4899","12","90","true","1","998","805"
"4897","12","90","true","1","1154","810"
"4902","12","90","true","2","591","810"
"4905","12","90","true","2","640","810"
"4904","12","90","true","2","807","810"
"4903","12","90","true","2","925","810"
"4908","12","90","true","2","703","810"
"4907","12","90","true","2","956","809"
"4909","12","90","true","2","787","810"
"4912","12","90","true","2","515","810"
"4911","12","90","true","2","691","810"
"4910","12","90","true","2","865","810"
"4914","12","90","true","2","512","809"
"4898","12","90","true","1","2812","809"
"4906","12","90","true","2","1456","810"
"4916","12","90","true","2","748","810"
"4915","12","90","true","2","805","810"
"4913","12","90","true","2","1157","810"
"4918","12","90","true","2","712","810"
"4917","12","90","true","2","851","810"
"4920","12","90","true","2","549","810"
"4919","12","90","true","2","636","810"
"4921","12","90","true","2","576","810"
"4923","12","90","true","2","455","809"
"4925","12","90","true","2","538","808"
"4924","12","90","true","2","598","810"
"4927","12","90","true","2","747","810"
"4928","12","90","true","2","811","810"
"4922","12","90","true","2","1377","810"
"4929","12","90","true","2","839","810"
"4930","12","90","true","2","666","810"
"4926","12","90","true","2","1509","810"
"4931","12","90","true","2","750","809"
"4934","12","90","true","2","590","810"
"4932","12","90","true","2","1079","810"
"4938","12","90","true","2","507","810"
"4933","12","90","true","2","1088","810"
"4936","12","90","true","2","681","810"
"4937","12","90","true","2","838","810"
"4940","12","90","true","2","768","810"
"4939","12","90","true","2","762","810"
"4942","12","90","true","2","480","810"
"4935","12","90","true","2","1529","810"
"4943","12","90","true","2","732","810"
"4947","12","90","true","2","643","810"
"4948","12","90","true","2","586","810"
"4949","12","90","true","2","650","810"
"4945","12","90","true","2","886","810"
"4950","12","90","true","2","656","810"
"4953","12","90","true","2","419","810"
"4952","12","90","true","2","509","807"
"4941","12","90","true","2","2023","809"
"4951","12","90","true","2","659","810"
"4944","12","90","true","2","1358","810"
"4954","12","90","true","2","654","810"
"4946","12","90","true","2","1832","810"
"4957","12","90","true","2","575","810"
"4959","12","90","true","2","533","810"
"4962","12","90","true","2","412","810"
"4958","12","90","true","2","867","810"
"4955","12","90","true","2","1109","810"
"4963","12","90","true","2","584","810"
"4964","12","90","true","2","532","810"
"4961","12","90","true","2","956","810"
"4960","12","90","true","2","756","810"
"4956","12","90","true","2","1885","810"
"4967","12","90","true","2","742","810"
"4965","12","90","true","2","979","810"
"4969","12","90","true","2","664","810"
"4968","12","90","true","2","794","809"
"4970","12","90","true","2","713","809"
"4971","12","90","true","2","557","810"
"4973","12","90","true","2","595","810"
"4975","12","90","true","2","694","810"
"4966","12","90","true","2","1883","809"
"4972","12","90","true","2","999","810"
"4978","12","90","true","2","557","810"
"4976","12","90","true","2","891","809"
"4977","12","90","true","2","745","810"
"4974","12","90","true","2","1033","809"
"4980","12","90","true","2","521","810"
"4979","12","90","true","2","916","810"
"4986","12","90","true","2","481","810"
"4981","12","90","true","2","605","810"
"4982","12","90","true","2","776","809"
"4984","12","90","true","2","1005","810"
"4987","12","90","true","2","570","810"
"4985","12","90","true","2","978","810"
"4983","12","90","true","2","770","810"
"4990","12","90","true","2","639","810"
"4991","12","90","true","2","625","810"
"4988","12","90","true","2","887","810"
"4993","12","90","true","2","506","810"
"4994","12","90","true","2","475","810"
"4992","12","90","true","2","676","807"
"4996","12","90","true","2","438","809"
"4989","12","90","true","2","1554","810"
"4999","12","90","true","2","378","810"
"4997","12","90","true","2","779","810"
"4995","12","90","true","2","668","810"
"4998","12","90","true","2","715","810"
"5002","12","90","true","3","600","809"
"5000","12","90","true","2","798","810"
"5005","12","90","true","3","580","810"
"5004","12","90","true","3","666","809"
"5003","12","90","true","3","966","810"
"5007","12","90","true","3","628","810"
"5008","12","90","true","3","525","810"
"5009","12","90","true","3","576","810"
"5006","12","90","true","3","945","810"
"5001","12","90","true","3","1842","810"
"5012","12","90","true","3","543","810"
"5010","12","90","true","3","819","810"
"5013","12","90","true","3","641","810"
"5014","12","90","true","3","590","810"
"5011","12","90","true","3","1128","810"
"5018","12","90","true","3","439","810"
"5015","12","90","true","3","918","809"
"5016","12","90","true","3","519","810"
"5017","12","90","true","3","993","810"
"5020","12","90","true","3","833","810"
"5021","12","90","true","3","683","810"
"5019","12","90","true","3","1047","810"
"5023","12","90","true","3","746","809"
"5022","12","90","true","3","893","810"
"5024","12","90","true","3","567","810"
"5028","12","90","true","3","505","809"
"5025","12","90","true","3","541","810"
"5030","12","90","true","3","517","810"
"5026","12","90","true","3","1311","810"
"5031","12","90","true","3","707","810"
"5033","12","90","true","3","537","810"
"5027","12","90","true","3","1389","810"
"5035","12","90","true","3","522","810"
"5036","12","90","true","3","465","810"
"5037","12","90","true","3","450","809"
"5032","12","90","true","3","1211","806"
"5039","12","90","true","3","801","810"
"5042","12","90","true","3","483","810"
"5034","12","90","true","3","1203","808"
"5040","12","90","true","3","882","810"
"5038","12","90","true","3","1101","810"
"5041","12","90","true","3","795","810"
"5045","12","90","true","3","443","810"
"5043","12","90","true","3","1075","810"
"5029","12","90","true","3","3193","810"
"5044","12","90","true","3","732","803"
"5047","12","90","true","3","642","810"
"5046","12","90","true","3","543","810"
"5049","12","90","true","3","679","810"
"5050","12","90","true","3","531","810"
"5048","12","90","true","3","844","810"
"5051","12","90","true","3","513","810"
"5053","12","90","true","3","832","810"
"5052","12","90","true","3","905","810"
"5056","12","90","true","3","567","810"
"5055","12","90","true","3","838","810"
"5059","12","90","true","3","547","810"
"5054","12","90","true","3","1387","810"
"5061","12","90","true","3","501","808"
"5057","12","90","true","3","1119","810"
"5058","12","90","true","3","1028","810"
"5062","12","90","true","3","604","810"
"5060","12","90","true","3","729","810"
"5063","12","90","true","3","718","810"
"5064","12","90","true","3","932","809"
"5067","12","90","true","3","592","810"
"5068","12","90","true","3","559","810"
"5070","12","90","true","3","582","809"
"5065","12","90","true","3","914","809"
"5066","12","90","true","3","954","810"
"5069","12","90","true","3","1122","810"
"5072","12","90","true","3","478","810"
"5073","12","90","true","3","465","810"
"5076","12","90","true","3","457","810"
"5077","12","90","true","3","475","810"
"5071","12","90","true","3","726","810"
"5075","12","90","true","3","1124","810"
"5079","12","90","true","3","528","808"
"5082","12","90","true","3","335","810"
"5081","12","90","true","3","578","810"
"5080","12","90","true","3","614","810"
"5078","12","90","true","3","781","810"
"5074","12","90","true","3","1175","809"
"5089","12","90","true","3","434","810"
"5088","12","90","true","3","487","810"
"5083","12","90","true","3","491","810"
"5086","12","90","true","3","707","809"
"5087","12","90","true","3","716","810"
"5085","12","90","true","3","894","810"
"5090","12","90","true","3","855","810"
"5084","12","90","true","3","1036","810"
"5091","12","90","true","3","482","810"
"5092","12","90","true","3","593","810"
"5094","12","90","true","3","687","810"
"5095","12","90","true","3","754","810"
"5096","12","90","true","3","558","810"
"5093","12","90","true","3","529","810"
"5099","12","90","true","3","512","810"
"5100","12","90","true","3","449","810"
"5098","12","90","true","3","726","810"
"5103","12","90","true","4","554","809"
"5105","12","90","true","4","568","809"
"5101","12","90","true","4","906","810"
"5106","12","90","true","4","633","810"
"5097","12","90","true","3","1482","810"
"5104","12","90","true","4","788","809"
"5102","12","90","true","4","1307","810"
"5107","12","90","true","4","973","810"
"5110","12","90","true","4","492","810"
"5112","12","90","true","4","476","810"
"5108","12","90","true","4","698","809"
"5109","12","90","true","4","795","810"
"5114","12","90","true","4","687","810"
"5111","12","90","true","4","1072","810"
"5116","12","90","true","4","535","810"
"5118","12","90","true","4","436","810"
"5117","12","90","true","4","501","809"
"5115","12","90","true","4","760","810"
"5119","12","90","true","4","857","810"
"5124","12","90","true","4","465","810"
"5121","12","90","true","4","527","810"
"5120","12","90","true","4","808","810"
"5122","12","90","true","4","842","808"
"5125","12","90","true","4","688","810"
"5123","12","90","true","4","988","810"
"5127","12","90","true","4","546","810"
"5113","12","90","true","4","1576","810"
"5128","12","90","true","4","699","810"
"5129","12","90","true","4","558","810"
"5126","12","90","true","4","1090","810"
"5130","12","90","true","4","845","810"
"5132","12","90","true","4","714","809"
"5135","12","90","true","4","589","810"
"5134","12","90","true","4","460","810"
"5137","12","90","true","4","337","810"
"5131","12","90","true","4","1064","810"
"5138","12","90","true","4","679","810"
"5140","12","90","true","4","405","810"
"5142","12","90","true","4","452","810"
"5139","12","90","true","4","759","810"
"5133","12","90","true","4","1145","808"
"5136","12","90","true","4","1504","810"
"5141","12","90","true","4","781","810"
"5144","12","90","true","4","407","810"
"5143","12","90","true","4","849","810"
"5146","12","90","true","4","637","810"
"5147","12","90","true","4","505","810"
"5148","12","90","true","4","501","810"
"5145","12","90","true","4","907","810"
"5151","12","90","true","4","575","810"
"5150","12","90","true","4","738","810"
"5153","12","90","true","4","793","810"
"5152","12","90","true","4","846","810"
"5149","12","90","true","4","1436","810"
"5157","12","90","true","4","540","810"
"5154","12","90","true","4","841","810"
"5155","12","90","true","4","970","810"
"5160","12","90","true","4","386","810"
"5159","12","90","true","4","623","810"
"5156","12","90","true","4","1455","809"
"5162","12","90","true","4","752","810"
"5163","12","90","true","4","769","810"
"5158","12","90","true","4","1035","810"
"5161","12","90","true","4","1397","810"
"5164","12","90","true","4","1088","809"
"5166","12","90","true","4","858","810"
"5168","12","90","true","4","557","810"
"5167","12","90","true","4","941","810"
"5165","12","90","true","4","1717","810"
"5170","12","90","true","4","592","810"
"5169","12","90","true","4","1039","809"
"5172","12","90","true","4","637","809"
"5171","12","90","true","4","805","808"
"5174","12","90","true","4","646","810"
"5175","12","90","true","4","460","810"
"5173","12","90","true","4","957","810"
"5181","12","90","true","4","447","810"
"5183","12","90","true","4","393","810"
"5179","12","90","true","4","876","810"
"5182","12","90","true","4","780","810"
"5177","12","90","true","4","759","810"
"5178","12","90","true","4","910","810"
"5180","12","90","true","4","1109","810"
"5176","12","90","true","4","1219","809"
"5184","12","90","true","4","455","808"
"5185","12","90","true","4","527","810"
"5186","12","90","true","4","474","810"
"5193","12","90","true","4","495","810"
"5189","12","90","true","4","701","809"
"5190","12","90","true","4","845","805"
"5191","12","90","true","4","781","810"
"5192","12","90","true","4","840","810"
"5188","12","90","true","4","950","808"
"5187","12","90","true","4","1229","810"
"5194","12","90","true","4","987","810"
"5197","12","90","true","4","747","810"
"5199","12","90","true","4","770","809"
"5198","12","90","true","4","752","810"
"5195","12","90","true","4","1238","809"
"5202","12","90","true","6","617","810"
"5205","12","90","true","6","459","810"
"5196","12","90","true","4","1457","810"
"5206","12","90","true","6","379","810"
"5204","12","90","true","6","558","810"
"5203","12","90","true","6","790","810"
"5200","12","90","true","4","1231","810"
"5207","12","90","true","6","516","810"
"5201","12","90","true","6","1701","810"
"5208","12","90","true","6","647","810"
"5210","12","90","true","6","553","810"
"5211","12","90","true","6","591","810"
"5212","12","90","true","6","579","810"
"5214","12","90","true","6","407","807"
"5209","12","90","true","6","739","810"
"5213","12","90","true","6","399","809"
"5215","12","90","true","6","657","809"
"5216","12","90","true","6","663","810"
"5217","12","90","true","6","701","803"
"5221","12","90","true","6","487","810"
"5220","12","90","true","6","731","810"
"5225","12","90","true","6","405","810"
"5223","12","90","true","6","692","809"
"5218","12","90","true","6","1385","798"
"5222","12","90","true","6","498","810"
"5219","12","90","true","6","1244","810"
"5224","12","90","true","6","696","810"
"5228","12","90","true","6","399","809"
"5226","12","90","true","6","918","810"
"5229","12","90","true","6","629","809"
"5233","12","90","true","6","664","810"
"5230","12","90","true","6","992","809"
"5232","12","90","true","6","1138","810"
"5234","12","90","true","6","792","810"
"5235","12","90","true","6","609","810"
"5236","12","90","true","6","799","810"
"5237","12","90","true","6","672","809"
"5238","12","90","true","6","524","809"
"5241","12","90","true","6","460","810"
"5239","12","90","true","6","574","810"
"5240","12","90","true","6","649","810"
"5243","12","90","true","6","565","809"
"5245","12","90","true","6","418","810"
"5242","12","90","true","6","704","809"
"5246","12","90","true","6","597","810"
"5244","12","90","true","6","764","809"
"5247","12","90","true","6","516","810"
"5227","12","90","true","6","2850","810"
"5248","12","90","true","6","609","810"
"5251","12","90","true","6","492","810"
"5249","12","90","true","6","588","810"
"5250","12","90","true","6","752","809"
"5254","12","90","true","6","702","809"
"5252","12","90","true","6","995","809"
"5253","12","90","true","6","1076","810"
"5255","12","90","true","6","446","809"
"5231","12","90","true","6","2893","810"
"5258","12","90","true","6","601","810"
"5256","12","90","true","6","782","810"
"5257","12","90","true","6","673","810"
"5259","12","90","true","6","576","810"
"5261","12","90","true","6","490","810"
"5262","12","90","true","6","497","810"
"5263","12","90","true","6","594","807"
"5264","12","90","true","6","607","810"
"5267","12","90","true","6","393","810"
"5266","12","90","true","6","487","810"
"5260","12","90","true","6","1301","810"
"5269","12","90","true","6","518","810"
"5268","12","90","true","6","847","810"
"5273","12","90","true","6","463","810"
"5270","12","90","true","6","609","810"
"5271","12","90","true","6","745","810"
"5265","12","90","true","6","1485","809"
"5274","12","90","true","6","660","810"
"5272","12","90","true","6","921","809"
"5280","12","90","true","6","478","810"
"5279","12","90","true","6","751","810"
"5277","12","90","true","6","790","810"
"5282","12","90","true","6","450","810"
"5278","12","90","true","6","673","810"
"5283","12","90","true","6","477","810"
"5275","12","90","true","6","1469","809"
"5281","12","90","true","6","940","810"
"5276","12","90","true","6","1684","810"
"5285","12","90","true","6","485","810"
"5284","12","90","true","6","832","810"
"5288","12","90","true","6","738","809"
"5289","12","90","true","6","616","808"
"5287","12","90","true","6","768","810"
"5291","12","90","true","6","560","809"
"5292","12","90","true","6","516","810"
"5290","12","90","true","6","789","809"
"5286","12","90","true","6","1144","810"
"5294","12","90","true","6","517","809"
"5293","12","90","true","6","795","810"
"5297","12","90","true","6","581","810"
"5298","12","90","true","6","610","810"
"5295","12","90","true","6","954","810"
"5300","12","90","true","6","588","808"
"5299","12","90","true","6","740","810"
"5296","12","90","true","6","629","810"
"5301","12","90","true","12","681","810"
"5303","12","90","true","12","654","810"
"5305","12","90","true","12","637","810"
"5309","12","90","true","12","440","810"
"5304","12","90","true","12","813","810"
"5306","12","90","true","12","834","810"
"5308","12","90","true","12","778","809"
"5310","12","90","true","12","729","810"
"5307","12","90","true","12","1172","810"
"5312","12","90","true","12","513","810"
"5302","12","90","true","12","1720","810"
"5311","12","90","true","12","799","809"
"5313","12","90","true","12","710","809"
"5315","12","90","true","12","631","810"
"5316","12","90","true","12","762","809"
"5317","12","90","true","12","815","810"
"5320","12","90","true","12","657","810"
"5319","12","90","true","12","792","809"
"5318","12","90","true","12","1006","810"
"5314","12","90","true","12","1350","810"
"5321","12","90","true","12","879","809"
"5323","12","90","true","12","879","810"
"5326","12","90","true","12","625","810"
"5322","12","90","true","12","870","810"
"5327","12","90","true","12","911","810"
"5330","12","90","true","12","396","808"
"5324","12","90","true","12","1355","807"
"5328","12","90","true","12","996","808"
"5331","12","90","true","12","828","810"
"5333","12","90","true","12","715","810"
"5332","12","90","true","12","799","810"
"5334","12","90","true","12","859","810"
"5336","12","90","true","12","759","810"
"5325","12","90","true","12","2180","810"
"5329","12","90","true","12","1688","810"
"5337","12","90","true","12","712","810"
"5335","12","90","true","12","1452","809"
"5341","12","90","true","12","468","810"
"5340","12","90","true","12","689","810"
"5339","12","90","true","12","479","810"
"5342","12","90","true","12","554","810"
"5343","12","90","true","12","531","810"
"5338","12","90","true","12","1239","810"
"5344","12","90","true","12","764","810"
"5345","12","90","true","12","509","803"
"5348","12","90","true","12","452","809"
"5349","12","90","true","12","630","810"
"5350","12","90","true","12","602","810"
"5353","12","90","true","12","513","810"
"5351","12","90","true","12","776","810"
"5346","12","90","true","12","1176","810"
"5347","12","90","true","12","1259","810"
"5357","12","90","true","12","354","810"
"5354","12","90","true","12","656","810"
"5356","12","90","true","12","547","810"
"5355","12","90","true","12","775","810"
"5359","12","90","true","12","687","809"
"5360","12","90","true","12","916","810"
"5361","12","90","true","12","880","810"
"5352","12","90","true","12","2065","810"
"5362","12","90","true","12","555","810"
"5363","12","90","true","12","764","810"
"5364","12","90","true","12","943","808"
"5358","12","90","true","12","1610","809"
"5366","12","90","true","12","661","810"
"5365","12","90","true","12","940","810"
"5368","12","90","true","12","510","810"
"5369","12","90","true","12","442","810"
"5367","12","90","true","12","943","810"
"5371","12","90","true","12","583","810"
"5370","12","90","true","12","800","810"
"5372","12","90","true","12","679","805"
"5374","12","90","true","12","580","810"
"5375","12","90","true","12","569","809"
"5373","12","90","true","12","870","810"
"5376","12","90","true","12","809","810"
"5382","12","90","true","12","466","810"
"5377","12","90","true","12","792","810"
"5378","12","90","true","12","541","809"
"5380","12","90","true","12","696","809"
"5379","12","90","true","12","793","810"
"5381","12","90","true","12","941","810"
"5386","12","90","true","12","491","810"
"5383","12","90","true","12","975","809"
"5385","12","90","true","12","716","810"
"5388","12","90","true","12","708","809"
"5387","12","90","true","12","703","810"
"5391","12","90","true","12","545","810"
"5389","12","90","true","12","941","808"
"5384","12","90","true","12","766","810"
"5398","12","90","true","12","2","2"
"5392","12","90","true","12","570","810"
"5390","12","90","true","12","831","809"
"5393","12","90","true","12","685","810"
"5395","12","90","true","12","515","808"
"5394","12","90","true","12","748","810"
"5396","12","90","true","12","606","810"
"5400","12","90","true","12","756","809"
"5399","12","90","true","12","839","809"
"5397","12","90","true","12","1035","809"
"5402","12","100","true","1","870","900"
"5404","12","100","true","1","974","900"
"5403","12","100","true","1","1050","900"
"5405","12","100","true","1","1009","900"
"5406","12","100","true","1","862","900"
"5407","12","100","true","1","720","900"
"5401","12","100","true","1","1755","900"
"5410","12","100","true","1","665","900"
"5411","12","100","true","1","640","900"
"5413","12","100","true","1","607","900"
"5412","12","100","true","1","703","900"
"5416","12","100","true","1","749","900"
"5417","12","100","true","1","729","900"
"5419","12","100","true","1","490","900"
"5408","12","100","true","1","2245","900"
"5420","12","100","true","1","507","900"
"5414","12","100","true","1","971","900"
"5418","12","100","true","1","1237","900"
"5409","12","100","true","1","2700","900"
"5421","12","100","true","1","926","900"
"5423","12","100","true","1","786","900"
"5424","12","100","true","1","802","900"
"5415","12","100","true","1","2316","900"
"5426","12","100","true","1","600","900"
"5422","12","100","true","1","1349","900"
"5428","12","100","true","1","562","900"
"5432","12","100","true","1","495","900"
"5425","12","100","true","1","982","900"
"5429","12","100","true","1","571","900"
"5427","12","100","true","1","1183","900"
"5431","12","100","true","1","809","900"
"5433","12","100","true","1","604","900"
"5430","12","100","true","1","1051","900"
"5437","12","100","true","1","605","900"
"5435","12","100","true","1","777","900"
"5434","12","100","true","1","906","900"
"5436","12","100","true","1","538","900"
"5438","12","100","true","1","653","900"
"5440","12","100","true","1","623","900"
"5441","12","100","true","1","818","900"
"5444","12","100","true","1","588","900"
"5443","12","100","true","1","720","900"
"5446","12","100","true","1","907","900"
"5447","12","100","true","1","770","900"
"5442","12","100","true","1","1210","900"
"5439","12","100","true","1","1704","900"
"5445","12","100","true","1","934","900"
"5450","12","100","true","1","585","900"
"5449","12","100","true","1","844","900"
"5448","12","100","true","1","1427","900"
"5454","12","100","true","1","554","900"
"5452","12","100","true","1","918","900"
"5456","12","100","true","1","577","900"
"5451","12","100","true","1","1002","900"
"5457","12","100","true","1","492","900"
"5453","12","100","true","1","1384","900"
"5462","12","100","true","1","567","900"
"5460","12","100","true","1","822","900"
"5459","12","100","true","1","743","900"
"5461","12","100","true","1","919","900"
"5458","12","100","true","1","1167","900"
"5455","12","100","true","1","1372","900"
"5467","12","100","true","1","643","900"
"5463","12","100","true","1","1387","900"
"5465","12","100","true","1","836","900"
"5468","12","100","true","1","774","900"
"5469","12","100","true","1","922","900"
"5466","12","100","true","1","1151","900"
"5470","12","100","true","1","596","900"
"5464","12","100","true","1","1562","900"
"5475","12","100","true","1","497","900"
"5471","12","100","true","1","995","900"
"5472","12","100","true","1","1034","900"
"5474","12","100","true","1","1094","900"
"5473","12","100","true","1","1246","900"
"5478","12","100","true","1","869","900"
"5479","12","100","true","1","604","900"
"5481","12","100","true","1","722","900"
"5480","12","100","true","1","644","900"
"5476","12","100","true","1","1643","900"
"5477","12","100","true","1","1355","900"
"5485","12","100","true","1","536","900"
"5484","12","100","true","1","611","900"
"5482","12","100","true","1","1031","900"
"5488","12","100","true","1","425","900"
"5483","12","100","true","1","1145","900"
"5486","12","100","true","1","708","900"
"5487","12","100","true","1","956","900"
"5492","12","100","true","1","731","900"
"5491","12","100","true","1","761","900"
"5493","12","100","true","1","831","900"
"5490","12","100","true","1","1135","900"
"5494","12","100","true","1","1080","900"
"5495","12","100","true","1","1073","900"
"5489","12","100","true","1","1263","900"
"5497","12","100","true","1","734","900"
"5498","12","100","true","1","719","900"
"5496","12","100","true","1","1360","900"
"5499","12","100","true","1","1252","900"
"5502","12","100","true","2","781","900"
"5501","12","100","true","2","896","900"
"5500","12","100","true","1","1278","900"
"5504","12","100","true","2","776","900"
"5506","12","100","true","2","642","900"
"5503","12","100","true","2","953","900"
"5505","12","100","true","2","1061","900"
"5507","12","100","true","2","776","900"
"5510","12","100","true","2","981","900"
"5509","12","100","true","2","1007","900"
"5508","12","100","true","2","1092","900"
"5512","12","100","true","2","774","900"
"5511","12","100","true","2","1185","900"
"5514","12","100","true","2","765","900"
"5517","12","100","true","2","549","900"
"5518","12","100","true","2","589","900"
"5515","12","100","true","2","1072","900"
"5519","12","100","true","2","610","900"
"5522","12","100","true","2","381","900"
"5521","12","100","true","2","443","900"
"5520","12","100","true","2","712","900"
"5516","12","100","true","2","1118","900"
"5525","12","100","true","2","560","900"
"5513","12","100","true","2","1755","900"
"5529","12","100","true","2","615","900"
"5527","12","100","true","2","670","900"
"5526","12","100","true","2","785","900"
"5528","12","100","true","2","810","900"
"5530","12","100","true","2","483","900"
"5524","12","100","true","2","1335","900"
"5531","12","100","true","2","540","900"
"5523","12","100","true","2","1573","900"
"5533","12","100","true","2","501","900"
"5532","12","100","true","2","710","900"
"5535","12","100","true","2","683","900"
"5537","12","100","true","2","829","900"
"5539","12","100","true","2","598","900"
"5536","12","100","true","2","975","900"
"5534","12","100","true","2","1345","900"
"5541","12","100","true","2","693","900"
"5542","12","100","true","2","519","900"
"5538","12","100","true","2","617","900"
"5540","12","100","true","2","825","900"
"5547","12","100","true","2","540","900"
"5548","12","100","true","2","645","900"
"5543","12","100","true","2","861","900"
"5546","12","100","true","2","733","900"
"5545","12","100","true","2","776","900"
"5544","12","100","true","2","1070","900"
"5550","12","100","true","2","675","900"
"5549","12","100","true","2","824","900"
"5554","12","100","true","2","602","900"
"5551","12","100","true","2","811","900"
"5553","12","100","true","2","739","900"
"5552","12","100","true","2","800","900"
"5555","12","100","true","2","716","900"
"5557","12","100","true","2","645","900"
"5556","12","100","true","2","914","900"
"5558","12","100","true","2","511","900"
"5560","12","100","true","2","668","900"
"5561","12","100","true","2","755","900"
"5559","12","100","true","2","974","900"
"5563","12","100","true","2","827","900"
"5565","12","100","true","2","642","900"
"5562","12","100","true","2","1149","900"
"5566","12","100","true","2","640","900"
"5569","12","100","true","2","566","900"
"5567","12","100","true","2","948","900"
"5568","12","100","true","2","842","900"
"5564","12","100","true","2","1323","900"
"5570","12","100","true","2","708","900"
"5572","12","100","true","2","576","900"
"5576","12","100","true","2","608","900"
"5573","12","100","true","2","666","900"
"5577","12","100","true","2","517","900"
"5575","12","100","true","2","822","900"
"5571","12","100","true","2","1586","900"
"5579","12","100","true","2","805","900"
"5574","12","100","true","2","1251","900"
"5578","12","100","true","2","939","900"
"5585","12","100","true","2","567","900"
"5587","12","100","true","2","529","900"
"5584","12","100","true","2","663","900"
"5583","12","100","true","2","932","900"
"5582","12","100","true","2","970","900"
"5581","12","100","true","2","655","900"
"5580","12","100","true","2","1291","900"
